author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
707059914670280704,2020-01-15 11:17:40+00:00, ,1217405485596303361,en,5,0,0,4,Twitter Web Client,Freshwater from Floating Thorium Molten Salt Reactor Desalination Plants https://t.co/282ag6bi1P #Nuclear #Desalination #Thorium #Changsha #Hunan #China
81334244,2020-01-15 11:17:29+00:00, ,1217405438980804610,en,0,0,0,0,Twitter Web App,"Chinese government poses global threat to human rights: Human Rights Watch
https://t.co/iSMf6se4tY
#HumanRightsWatch, #China, #ChinaHumanRights, #HumanRightsChineseGovernment"
1211232188412252160,2020-01-15 11:17:06+00:00, ,1217405340096004097,en,0,0,0,0,Twitter for Android,"Tsai Ing-wen says #China must 'face reality' of #Taiwan's independence
#HongKong 
#FalunGong 
#Tibet
👉#StandWithHK🇭🇰 #Rights2020
👉#Denmark 
#dkpol #dksocial 
👉#BoycottBeijing2022
#AI #Robotics #5G #Arts
#AnywherebutChina
⛔#DictatorXiJinping⛔ https://t.co/x5SXxcCfhZ"
453927702,2020-01-15 11:17:04+00:00, ,1217405335427743744,en,8,0,0,0,Twitter Web App,"A pilotless air taxi from China has taken flight in the US for the first time. 😵

The demonstration has helped get approval for passenger demonstrations in the future. 😊

Could you see yourself flying around in one of these? 🤔⬇️⬇️

#Tech #China #US #IT https://t.co/iyDZF2Zbcj"
631865301,2020-01-15 11:17:02+00:00, ,1217405326942593025,en,3,0,1,0,TweetDeck,Hello everyone! Kevin joining in from #Shenzhen #China #PYPchat
935114409978056704,2020-01-15 11:16:45+00:00, ,1217405255815770113,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    One of the matters that is not so accurate is that a selection become made long in the past about the size of an IP deal with - 32 bits. At the time it become quite a number plenty larger th https://t.co/u6GGqaflEp
2601582498,2020-01-15 11:16:42+00:00, ,1217405241190166528,en,1,0,0,0,Twitter Web App,Today the phase one of the US-China trade agreement is to be signed. Read more: https://t.co/Sh9uoE9iSU #Conotoxia #China #USA #forex #forextrader https://t.co/y5U7Bs1BZN
108768774,2020-01-15 11:16:19+00:00, ,1217405142972141574,en,0,0,0,0,Paper.li,The latest Brexit News! https://t.co/xmRshpkQxQ Thanks to @Olga4Animals @news_meteor @Starlig69904533 #hongkong #china
1139064192772632576,2020-01-15 11:16:10+00:00, ,1217405108469682178,en,7,0,0,1,Twitter Web App,"Look, there is a panda tree. Wow~
#panda #chegndu #China #adorable #pandatree #cute #amazing #interesting https://t.co/KFikd4Au8U"
338433674,2020-01-15 11:15:55+00:00, ,1217405045672763393,en,0,0,0,0,Twitter Web Client,Carrie Lam unveiled 10 new livelihood initiatives to benefit over a million grassroots and underprivileged locals https://t.co/DeeBLcHxfE #china #HKSAR
940061158223908864,2020-01-15 11:15:46+00:00, ,1217405005549817856,en,0,0,0,1,Twitter Web App,"European stocks inched lower on January 15 as investors await the signing of the so-called “phase one” trade deal between the U.S. and #China, with optimism slightly dented by comments from the U.S. Treasury.

#European #stock #phaseone #tradedeal #US 

https://t.co/JVtVhb90w9"
35346278,2020-01-15 11:15:15+00:00,00fb89e1017905d5,1217404874511601664,en,0,0,0,0,Instagram,View from my hotel window in downtown Kuandian #kuandian #china #moviemaking #hotelife #traveling #working @ Kuandian https://t.co/YFuvzDQc7M
282105121,2020-01-15 11:14:46+00:00, ,1217404753568727042,en,0,0,0,0,Hootsuite Inc.,"Rising #FossilFuels imports in #China in 2019: +9.5% for crude #oil, +6.9% for #gas, and +6.3% for #coal and #lignite. Read @Enerdata #EnergyNews for details: https://t.co/4bHAhkHHv2"
792786889111666688,2020-01-15 11:13:42+00:00, ,1217404488069369856,en,0,0,0,0,TweetDeck,"Tech lead Software Engineer
AMD

Shanghai, China

https://t.co/iLFDdKKBUN

#cplusplus #lead #job #AMD #shanghai #china https://t.co/woRsmYv480"
82334901,2020-01-15 11:13:20+00:00, ,1217404394150539264,en,0,0,0,0,Paper.li,The latest Daily Book People A! https://t.co/hJLensVCZQ #demdebate #china
254401770,2020-01-15 11:13:15+00:00, ,1217404374625898496,en,14,1,2,3,Twitter Web App,#China is once again asking #UNSC to discuss #Kashmir. French diplomatic sources say they have noted the request of a member to raise the issue of Kashmir once again in this body but their position has not changed: Kashmir issue must be settled bilaterally (#India &amp; #Pakistan)
1113361577967796224,2020-01-15 11:13:09+00:00, ,1217404347866181633,en,0,0,0,0,Twitter Web Client,"China seeks UNSC session on Kashmir, France wary  https://t.co/YDeLxi2SUB #China #unitednations #SecurityCouncil #Kashmir #France #India #jammu #Russia #Session via @glibsquick"
822392302224052224,2020-01-15 11:11:21+00:00, ,1217403894579503104,en,0,0,0,1,Twitter Web Client,"Why #India Needs To Buy Better #Water Data From #China
 
https://t.co/PrY0u3eWd5"
485706564,2020-01-15 11:11:01+00:00, ,1217403812484390919,en,0,0,0,0,Sprout Social,"If you are visiting China on business, we can arrange your itinerary whilst our bespoke Travel Managers will ensure your sightseeing is meticulously planned and matched to your interests and budget. 🇨🇳

Contact our Travel Managers today on 0203 535 9290. 

#travel #china https://t.co/KTDcyRLwwo"
1003676503366873088,2020-01-15 11:10:54+00:00, ,1217403781257756674,en,0,0,2,0,Twitter for iPhone,"The #US and #China are expected to sign a ""phase one"" #trade deal today. Don't anticipate any ""phase two"" action until after the 2020 election.
#MakeAmericaGreatAgain"
141584822,2020-01-15 11:10:35+00:00, ,1217403700051767297,en,1,0,0,0,Twitter Web App,"The benchmark index, #Sensex, closed 80 points lower on Jan 15 as global investors turned cautious after #US said that tariff on #China would continue till the US Presidential elections were over. The benchmark Sensex closed at 41,872.73, lower by 79.90 points or 0.19 per cent. https://t.co/TCJqRnPBv1"
1178664132590981121,2020-01-15 11:10:16+00:00, ,1217403620334792706,en,0,0,0,0,Twitter for Android,"It is clear that buses etc. are falling.  I feel shock and fear to fill it.😨😢
#China
https://t.co/TEFPSIoS1e"
522175551,2020-01-15 11:09:58+00:00, ,1217403547697995781,en,0,0,0,0,Hootsuite Inc.,Germany/China: #Germany accuses 3 of #spying for #China amid #espionage investigation https://t.co/wtlWAR66z0
1872233054,2020-01-15 11:09:34+00:00, ,1217403446778892288,en,0,0,0,0,Twitter Web App,"As US #sanctions increase, #China remains #Iran's top crude, condensate importer 
@SPGlobal https://t.co/LmFwoHO5Sw https://t.co/p8CpyldP5K"
935114409978056704,2020-01-15 11:08:46+00:00, ,1217403243975925761,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    Americans fear losing manipulate if they're compelled to experience in self sustaining cars. These identical Americans fly in airplanes every day that largely are flown by way of comput https://t.co/u6GGqaflEp
887556243828559872,2020-01-15 11:08:45+00:00, ,1217403242243477504,en,0,0,0,0,Zoho Social,"This seems to be the year China's HRC market see improvements in the oversupply and see prices remain stable. What are the reasons for this prediction? Read the full outlook here: https://t.co/zZzIbvLZn4 

#China #Steel #HRC #fundamentals #Commodities #Markets #Globaltrade #2020 https://t.co/4j6GFXG2ys"
1092516879426613253,2020-01-15 11:08:11+00:00, ,1217403099121319936,en,0,0,0,0,IFTTT,In #China and #SouthKorea public spending on elder care will more than double by 2050. https://t.co/HvQrudqJex (Sponsored by Baidu_Inc) https://t.co/KfVtwo2NL2
701609524038389764,2020-01-15 11:05:32+00:00, ,1217402433019748352,en,2,0,0,2,Twitter Web App,"In today’s world, authoritarian politics and predatory commerce cooperate to exploit “cultural differences.” Nowhere is this point clearer than in the symbiosis in recent decades between Western corporations &amp; the Communist elite in #China. https://t.co/SFEC6NnnQI"
3306545726,2020-01-15 11:03:55+00:00, ,1217402023236096000,en,0,0,0,0,Twitter Web Client,#China: Possible that new virus could spread between humans  https://t.co/oPlcO42qwD
1087574742637326336,2020-01-15 11:03:38+00:00, ,1217401953661018115,en,2,0,0,1,Twitter for iPhone,"China bracing for US tech war with plan to cut reliance on imports of key components to just 25 per cent, reports ⁦@Lee_AHY⁩ #china #China #MadeInChina #techwar  https://t.co/5ODXbOEjhh"
3246621015,2020-01-15 11:03:27+00:00, ,1217401907716788231,en,1,0,0,0,TwinyBots,China – The First Artificial Intelligence Superpower #ArtificialIntelligence #china #ai  https://t.co/vcnTWu62aX
30398717,2020-01-15 11:03:01+00:00, ,1217401796815151105,en,0,0,0,0,Twitter Web Client,#ASEAN has overtaken the #U.S. as #China’s second-largest #trade #partner https://t.co/WYHa0V9jmU #business
328484686,2020-01-15 11:02:56+00:00, ,1217401775038140416,en,0,0,0,0,ChinaMoneyNetwork.com,Chinese Point-Of-Care Testing Startup Tisenc Secures New Round https://t.co/EEuLTmW7AI #China #VC #investment #PrivateEquity
26310557,2020-01-15 11:02:32+00:00, ,1217401674148589569,en,0,0,0,0,IndiaPost,"#China's trade with BRI countries surges to USD 1.34 trillion in 2019 - https://t.co/4Uckv9kc0O 
Get your news featured use #IndiaPostUSA 
#Beijing #DonaldTrump #Russia #USA #VladimirPutin #WorldNews #XiJingPing"
935114409978056704,2020-01-15 11:01:46+00:00, ,1217401482854772736,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    AIM changed into so old fashioned, it organized users around 'buddy lists.' In a time earlier than smartphones, AIM was powerful and intoxicating, a way for a era that when ha https://t.co/u6GGqaflEp"
114751377,2020-01-15 11:01:16+00:00, ,1217401358342590465,en,0,0,0,0,Buffer,First #Robot Operated Chinese Restaurant Opens in #China #technology #innovation #future #ai #greatchina https://t.co/QaSGh6tyZS
1149618367285714949,2020-01-15 11:01:16+00:00, ,1217401358267174914,en,0,0,0,0,IFTTT,new photo frames wallpapers https://t.co/XmvN9MxO82 ❤️🧡💛💚💙💜 #asia #china #india #usa #brazil #france #spain #germany #italy #world #global #earth #england #korea #southkorea #thailand #indonesia #philippines #pakistan #iran #turkey #armenia #russia #argentina #japan #follow
31705672,2020-01-15 11:00:36+00:00, ,1217401190406737921,en,0,0,0,0,Paper.li,The latest The Jobs in Frankfurt Daily! https://t.co/sQWuR8UpDm Thanks to @Senckenberg @ffm_bike #china #archiv
26310557,2020-01-15 11:00:35+00:00, ,1217401185814093824,en,0,0,0,0,IndiaPost,"Interested in diplomacy but not in negotiating with the US: #Iran's foreign minister - https://t.co/aDW2iKSQ6P 
Get your news featured use #IndiaPostUSA 
#Beijing #China #DonaldTrump #HassanRouhani #QasemSoleimani #Russia #USA #VladimirPutin #WorldNews #XiJingPing"
6458452,2020-01-15 11:00:22+00:00, ,1217401130491293699,en,0,0,0,0,Hootsuite Inc.,"New year deal? #China to buy $200 billion worth of American products over 2 years:
- Manufactured goods $75 billion
- Energy $50 billion  
- Agricultural goods $40 billion 
- Services $35 billion to $40 billion
https://t.co/7EkM6fsLO9"
1160591822172897282,2020-01-15 11:00:05+00:00, ,1217401060291227648,en,0,0,0,0,Folloh News,Tesla Is Now Worth More Than GM And Ford Combined But There's More To It Than That https://t.co/gG7f7Ynq3T #tesla #musk #china
637233762,2020-01-15 11:00:01+00:00, ,1217401041068539906,en,0,0,0,0,Twitter for Advertisers.,"#5GVIDEOGAME.COM   #UK  #USA  #CHINA
-#Cloud #gaming could reach new heights
-New #portable #consoles could have it built-in
-#Mobile #gaming itself may grow
- improves #virtual #reality
-It could #replace traditional #broadband
-Unimaginable #speed
 https://t.co/BzoiGA2Eoq https://t.co/OeaXQerkrD"
466570544,2020-01-15 11:00:00+00:00, ,1217401040384987137,en,2,0,0,0,TweetDeck,"Hainan Island in China’s popular imagination | Jeremy A. Murray | 
#China #Hainan #culture 
https://t.co/hfmtBczVVV"
224513729,2020-01-15 11:00:00+00:00, ,1217401038375936002,en,0,0,0,0,TweetDeck,"From @GlobalCapChina :Star board starts 2020 strong as pipeline builds, https://t.co/w9FVNl9Yks #China #Ipo"
1160779539892408321,2020-01-15 11:00:00+00:00, ,1217401038329614337,en,0,0,0,0,TweetDeck,"Focusing on the frontier issues of global development, this year’s annual conference of the Boao Forum for Asia #BFA will be held in Hainan, #China on Mar. 24-27. Its theme is: ""A world in change: Bond together for a shared future"". https://t.co/jmwIvZ5PsG https://t.co/3if31PG07K"
52537609,2020-01-15 10:59:54+00:00, ,1217401011452686336,en,0,0,0,0,Twitter Web Client,#China’s government sees #HumanRights as an existential threat. Its reaction could pose an existential threat to the rights of people worldwide. @KenRoth in @hrw's annual report #Rights2020 https://t.co/TDxdS1zaP7
23074161,2020-01-15 10:59:13+00:00, ,1217400842682171392,en,2,0,0,2,Twitter Web Client,"How can we prevent the private sector from 'capturing' our democracies? 
Frank Vibert, @OxfordFLJS Fellow &amp; @carr_LSE Associate, investigates political @anticorruption from #Russia to #SouthAfrica and from #China to #Brazil @TransparencyUK: https://t.co/qVbK8IG6yL"
1005717874772566016,2020-01-15 10:59:09+00:00, ,1217400825330520066,en,0,0,1,0,Tweet Old Post,"Follow my indefinite budget backpacking adventure throughout Asia.  Beijing, #China https://t.co/7XvrtB3woS #beijing"
2207132281,2020-01-15 10:59:06+00:00, ,1217400812462399489,en,0,0,0,0,TweetDeck,"#China must 'face reality' of Taiwan's independence, says president Tsai Ing-wen.

Watch ABC Australia's recent report on how #Taiwan confrontsan increasingly hardline attitude from its nearest neighbour:
https://t.co/gcmeZpstVZ https://t.co/1gJ2SbtOZ7"
26310557,2020-01-15 10:58:05+00:00, ,1217400557297721344,en,0,0,0,0,IndiaPost,"Iranians want 'diversity', Rouhani says ahead of February election - https://t.co/X80BtOakjV 
Get your news featured use #IndiaPostUSA 
#Beijing #China #DonaldTrump #HassanRouhani #Iran #QasemSoleimani #Russia #USA #VladimirPutin #WorldNews #XiJingPing"
989136978380804097,2020-01-15 10:57:41+00:00, ,1217400454348337153,en,0,0,0,0,Twitter Web App,"China sent a new optical remote-sensing satellite for commercial use into planned orbit from the Taiyuan Satellite Launch Centre...

#China #Taiyuan #remote_sensing_satellite #Red_Flag_1_H9 #Taiyuan_Satellite_Launch_Centre 

https://t.co/ssX86CmmUf"
990335900428242944,2020-01-15 10:57:13+00:00, ,1217400337809707013,en,0,0,0,0,WordPress.com,"US to cut off civilian drones over China Fear
#USChinawar #USA #China #drones #civiliandrone https://t.co/F5zUtsETbf https://t.co/VF4vfZw0jx"
26310557,2020-01-15 10:56:51+00:00, ,1217400245262438400,en,0,0,0,0,IndiaPost,"Javad Zarif meets NSA Doval, briefs him on Gulf region ... - https://t.co/sb5hmDEK7r 
Get your news featured use #IndiaPostUSA 
#AjitDoval #Beijing #China #DonaldTrump #HassanRouhani #Iran #IranFM #JavadZarif #QasemSoleimani #Russia #USA #VladimirPutin #WorldNews #XiJingPing"
347936156,2020-01-15 10:56:39+00:00, ,1217400195111145472,en,0,0,0,0,Facebook,The Kazakh Muslims detained in #China's camps https://t.co/iiDpx6BZNc
793511598224732160,2020-01-15 10:56:25+00:00, ,1217400137149972481,en,0,0,0,0,Twitter Web App,"Bus falls in hole 6 reported killed on impact. #China

More: https://t.co/kACDHpZKDG https://t.co/wExJ2XXDu6"
100986964,2020-01-15 10:55:23+00:00, ,1217399877329616896,en,0,0,0,0,PulpNews,#China can't rule out new #virus spreading between humans - Jan 15 @ 5:54 AM ET https://t.co/Gs14fI5U09
935114409978056704,2020-01-15 10:54:46+00:00, ,1217399721154707457,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    I am a big supporter for coins for caulkers - which allows human beings to make development for power green of their homes. We ought to do the same for Americans p https://t.co/u6GGqaflEp
362192255,2020-01-15 10:54:20+00:00, ,1217399613004636160,en,0,0,0,0,IFTTT,"France blacklists BVI and Bahamas as a non-cooperative tax haven

by Logan at https://t.co/fA8VoqA6Hn

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam … https://t.co/rDkWZ0kzc7"
1111477507440676865,2020-01-15 10:53:20+00:00, ,1217399359538630657,en,0,0,0,1,Twitter for iPad,I got a new makeup face! I’ll be using it a lot hehe. ❤️ #makeup #fashion #accessory #jewelry #pretty #beautiful #asian #chinese #china #mobilegame #gamergirl #twitch #streamer #lovenikki #lovenikkidressupqueen https://t.co/9rPf6GJneK
1155478312556421121,2020-01-15 10:53:05+00:00, ,1217399299052425218,en,2,0,1,1,Twitter Web App,"Few early opinions on the #tradedeal: 

A. I believe #China will deliver only on those commitments where its self-interest is satisfied. Cynical? Not really. Just rational. Practically, #Beijing can deliver immediately in Ag. and energy... 

1x"
15351037,2020-01-15 10:52:59+00:00, ,1217399272674557952,en,0,0,0,0,Paper.li,The latest The Axel Nattland Daily! https://t.co/JWsq4mA086 Thanks to @Moe @HOOUHamburg @hosi1709 #china #iran
